cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
8,Kopi Nako Ciracas,2 tahun lalu,Mantab,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Bagus,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Nyaman,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,mantaps,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Mantap,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 bulan lalu,"Tempat yang bagus untuk nongkrong di sekitar area Ciracas… kedai kopi ini dekat dengan Stasiun LRT.

Sepertinya perawatannya buruk!! Selain itu, MUSIKNYA sangat keras!! Datang ke sini, saya ingin minum kopi dan mengobrol dengan teman-teman, bukan untuk mendengarkan musik.",3,0,-1,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Suka banget tempatnya! Cantik banget! 😍

Kopinya enak, agak ringan buatku.

Kami pesan V60 dan Signature coffee. V60 rasanya ringan banget, kurasa mereka pakai campuran arabica. Dan lattenya, rasanya manis dari susu dan agak pahit, kurasa mereka pakai campuran robusta untuk latte.

Karena dekat rumah, aku akan sering berkunjung ke sini.",5,0,1,1,0,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Minus - Harganya terlalu mahal. Tidak direkomendasikan, saya membeli cireng bumbu rujak, kentang goreng, pisang goreng, tahu bakso. Porsinya sangat kecil, saya tahu semua makanannya makanan beku, bisa turunkan harga atau tambah porsinya (TIDAK LAYAK DICOBA) rasanya tidak istimewa. Matcha late jelly Rp 37.500 bro, harganya terlalu mahal untuk ukuran cup kecil.
Kelebihannya - tempat yang nyaman dan besar untuk nongkrong bersama teman atau bekerja, mereka memiliki ruangan dalam yang nyaman dengan meja besar atau kecil, kursinya sangat pas sehingga Anda tidak akan merasa lelah jika duduk berjam-jam. Stafnya cepat tanggap, membantu, dan ramah. Tidak akan kembali.",2,1,1,0,-1,0,-1,0
8,Kopi Nako Ciracas,3 bulan lalu,"Lekker

Kami punya asisten parkir yang keren di sini",5,1,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Suasananya di sini menyenangkan, tetapi saat terakhir kali saya mengunjungi tempat ini, kolam kecil dan air mancurnya masih berisi ikan dan berfungsi, jadi cukup keren karena terletak di luar ruangan, tetapi hari ini tidak berfungsi.

Kopinya enak, saya menikmati V60 saya dengan biji kopi Forbidden Fruits dari Spa Roaste.

Aroma buah dan sedikit aroma mangga sangat enak dinikmati di sore hari.

Kurang lebih saya menikmati kunjungan saya.

🙏 Terima kasih.",5,0,-1,0,0,0,1,0
8,Kopi Nako Ciracas,setahun lalu,"suasananya bagus, parkir sekitar 6 mobil, banyak area luar ruangan",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat yang nyaman dan asri untuk nongkrong bareng teman...
Harganya terjangkau,
Semi self service,",5,0,1,0,1,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat yang nyaman untuk nongkrong, tempat yang keren, musik live yang asyik. Tidak terlalu disarankan untuk datang ke sini dengan mobil, karena area parkirnya terbatas. Jadi datanglah dengan sepeda agar lebih mudah diakses.",5,0,1,-1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat yang nyaman untuk bersantai dengan camilan dan kopi yang lezat.,5,0,1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,Nyaman dan suasananya menyenangkan.,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Kopinya enak, tempatnya luas, dekorasinya bagus, dan harganya juga tidak terlalu mahal.",5,0,1,0,1,0,1,0
8,Kopi Nako Ciracas,7 bulan lalu,Rekomendasi untuk pekerjaan,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Mahal, tapi tempatnya bagus. Makanan dan minumannya biasa saja.",4,0,1,0,-1,0,0,0
8,Kopi Nako Ciracas,6 bulan lalu,Secara keseluruhan bagus.,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Puanase muanteb polllllll,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Pelayanannya bagus, kopinya enak banget.",5,0,0,0,0,1,1,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat terbaik untuk nongkrong bersama teman-temanmu,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,panas tapi dingin (kopinya),5,0,0,0,0,0,-1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempatnya bagus, suasananya juga bagus. Selamat menikmati!!!",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,10 bulan lalu,Bagus,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat yang nyaman, kopi dan minuman yang enak",5,0,1,0,0,0,1,0
8,Kopi Nako Ciracas,2 tahun lalu,tempat nongkrong yang bagus,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Direkomendasikan untuk akhir pekan dan menyegarkan diri.,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,B aja,3,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat yang nyaman,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Nyaman,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Luar biasa,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Bagus,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Nyaman,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Serangga,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Direkomendasikan,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Manjiww~,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempat nongkrong remaja,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Terima kasih google,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Espresso Asli,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Basgbssgnbasgbs,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Bagus,5,0,0,0,0,0,0,0
