cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
4,Kopi Nako Grogol,5 bulan lalu,"salah satu tempat kopi yang cozyyyy,selain Deket makanan sama minuman nya juga besstttt♥️",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,"Pelayanan mba Heni T gercep bangett, ramahh juga staff staff nya terbaik dehh kopi nako",5,1,0,0,0,1,0,0
4,Kopi Nako Grogol,6 bulan lalu,Kopi nya sangar enak serta pelayanan sangat baik dan ramah dan tempatnya sangat nyaman harga terjangkau @heni,5,0,1,0,1,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,Bagus tempatnya asik buat nongki,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Makanannya enak enak, tapi untuk pelayanan dikasir nya gatau ya kenapa si mba nya ketawak2 pas ngelayanin perasaan ga ada yg lucu. Jatuhnya kaya nyepelein customer banget😇 …",3,-1,0,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,Enak buat ngumpul sama temen karna 24 jam ada live musik juga,5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Overall oke cuma toilet cowo urinoirnya pendek bener dan ga ada partisinya, makanya pas rame pada ngantri toilet yg dalam pintu buat buang air kecil",4,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,"Nyaman untuk kerja, pelayanan baik, makanan dan kopi enak
rekomen",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempat Kopinako baru di daerah Grogol, untuk rasa masih sama dengan cabang lainnya, suasana dan dekorasi jg sama dengan cabang lainnya, parkir cukup memadai, buka 24 jam, ada ruang non smoking dengan AC",4,0,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Seperti biasa enak selalu deh menu menu nyaa, sukak sama staffnya kk gandhi lucuk ramah bgtt diajak ngobrol super asik😭🫶🏻",5,1,0,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,Tempatnya nyaman enak pelayanan juga bagus suasana juga bagus,5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,2 bulan lalu,Hanya kamar mandi toilet airnya kecil .,5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,Enak buat ngopi santai sendiri atau bersama teman,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,"tempatnya oke bgt, bagus bgt, udh gitu 24jam jadi oke bgt buat nongkrong. untuk service nya ramah2 bgt dan baik apalagi kak rifka!!!",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Minumannya biasaa ajaa, apa lagi makanannya. Tapiii pelayanannya gercep bangetttt, apa lagi pelayanan dari mas michaell yang paling gercep banget ngasih pelayanan terbaik.... yang kaya gini harusnya jadi store manager",5,0,0,0,0,1,0,0
4,Kopi Nako Grogol,5 bulan lalu,"enak bngt tempatnya juga, pelayanan bagus, bersih banget, enak buat nugas jga👍🏻",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"First time ke kopi nako grogol ,,, tempat dan suasana nya enak , nyaman , dan aman buat  bocilbocil... menu bervariatif dan harga masi terjangkau ... sukses dan jaya jaya ... pertahankan dan tingkatkan lagi . Saran adain live music dong 😝",5,0,1,0,1,0,1,0
4,Kopi Nako Grogol,7 bulan lalu,Keren banget tmpt nya dari nako nako lain jujur ini tmpt paling nyaman buat nongkrong dan gua ketemu pengalaman yang lumayan lucu gua pesen pisang goreng tpi ternyata ada impostor mendadak ada satu pcs tempe goreng yanh bener bener nyaruh ampe gua pikir lah ga asalah ni pesenan gua wkwk but seru thanks guys,5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,5 bulan lalu,"Kopi nako Grogol pelayanannya Ramah
Ka Jeje & ka Nabila orang nyaa enjoyy the best",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,9 bulan lalu,"Grogol itu cornelia street gue, eh tbtb Nako ada. Awalnya gamau ke Nako grgr takut galmov, tapi yaudah coba dulu aja lah. GILS FIRST TIME KE NAKO BENERAN SE COZY ITU GES. APALAGI WAITER YANG NAMANYA GANDI. Pelayanannya senyum mulu ga pegel apa tu mulut. Beberapa kali ke kafe, kadang tu kek suka di jutekin gitu. Tapi ini engga plis. Gandi sabar bgt ngejelasin menu paling best seller,yg enak yang mana, sopan santun bestt!!! Naikin gaji Gandi plis. Nako Grogol juara🫶🏻✨",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,"Pelayanannya bagus, tempatnya nyaman",5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,4 minggu lalu,"kopinya oke sekaliiii, worth to buy!!",5,0,0,0,1,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,bagusss bangettt suka udah sering kesini juga pelayanannya juga ramah bangett,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,"Kata 24 jam
Lagi makan di usir alus lampu di matiin PRIK BGET",1,0,-1,0,0,-1,0,0
4,Kopi Nako Grogol,sebulan lalu,"Tempatnya nyamannn, bersih estetik",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,Worth it kalau bareng 🤩🤩 …,5,0,0,0,1,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,"Suasananya oke, staff ramah ramah, makanan & minuman enak",5,1,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,"Makanannya enak enak, pelayanannya baik,sopan.",5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,"pelayanannya baik dan ramah terutama kak Saiful & Rifka, selalu on-time dan gercep utk proses pemesanan.",5,1,0,0,0,1,0,0
4,Kopi Nako Grogol,3 bulan lalu,"viewsnya bagus banget, harga coffe nya terjangkau🥰",5,0,1,0,1,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Seperti biasa ya Nako pinter cari lokasi Strategis, kali ini dket kampus2. Harga standar sperti cabang lainnya. Tp syg indoorny dikit bgt, ky pas hujan jd gk ada tempat.",4,0,-1,1,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempat cocok bgt ngilangin penat, jgn lupa minta layanin sma ka Rifka asik org nya☺️",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"pelayanan cepet banget, makanan dan minumannya juga enak",5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,sebulan lalu,"bagus , nyaman tempatnya dan makanannya enak",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,makanannya enak dan pelayanannya cepat,5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Dari pelayanan oke banget, terus ambience nya hacep bgt. Terus pelayan yang namanya gandi tuh rame, asik, help full bgt lagi pas kita lagi nyari bangku, kata gua mah naikin gaji tuh anak si nako grogol",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempat nyaman ,enak bgt buat santai2 sore sambil ngopi + ngemil.
Eeehh....ketemu mas2 yg banyak diomongi, yg ramah bgt, si mas gandi minta foto dikasih es krim😁. Bakal balik lg sih ke sini. …",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,"Tempatnya enak nyaman
Kopi nya enak",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,Tempat nya nyaman makanan nya juga oke untuk standart,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"staff ga konfirmasi kalo tempatnya full, ga helpfull. tolong service diperbaiki lagi",1,0,0,0,0,-1,0,0
4,Kopi Nako Grogol,3 bulan lalu,"Tempat nya enakk,makanan nya juga enak, adem tempat nya",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,Di sini tempat nyaa luas parkiraan nya luas bgt makannan nya enak,5,0,1,1,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"tempatnyaa okee bgtt, pelayanannya cepat dan ramah dari mas gandi, tempat nongkrong yang cocok buat sendiri/rame², makanan dan kopinya enakk bgtt",5,1,1,0,0,1,1,0
4,Kopi Nako Grogol,5 bulan lalu,"makanan dan minuman nya oke
tempatnya juga luas
tapi sayang rame bgt",5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"Makanan dan minuman yang disajikan enak, tempatnya nyaman dan enak buat santai",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,2 bulan lalu,minuman nya enak makanan nya juga,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,"super nyaman, adem karena ada kipas angin besar",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,Pelayanannya juara. Ramai di hari jumat malam namun pelayan yang pria bantu mencari tempat yg kosong. Antrian cukup panjang namun makanan dan minuman cepat jadinya.,4,0,0,0,0,1,0,0
4,Kopi Nako Grogol,9 bulan lalu,"pelayanan nya okee banget, seruuu jugaa apalagi yang ngelayanin kak gandi serum pol becanda mulu jadi happy gituuu dan makanan nya juga so far okeee",5,1,0,0,0,1,0,0
4,Kopi Nako Grogol,4 bulan lalu,Sangat rekomendasi untuk nongkrong bareng pasangan maupun temen muda mudi,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Pelayanan oke sama ka gandhi

Tapi aku request ya baso kurang panas …",5,0,0,0,0,1,-1,0
4,Kopi Nako Grogol,sebulan lalu,Semuanya nice cuma banyak banget boti,4,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempat nyaman, bersih
Makanan dan minuman enak …",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,Oke juga tempat nya buat nongkrong pulang kerja,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"enak bgt buat nongkrong, anginnya kenceng bgt enakkkk",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,Parkir mobil 7rb mau naek haji apa gimana pak ?,2,0,0,0,-1,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,staf nya baik tempat nya enak sehat sehat ya buat kak Rifka terimakasih sudah melayani dengan baik😁 …,5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,Tmpt nya enjoy,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempat luas, kopi dan makanan enak, mushola dan wc baik. Pelayanan baik, terutama ka Rifka dan ka Saiful.",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,"makanan dan minumannya enak, harga worth it. bintang 10!✨✨✨✨✨",5,0,0,0,1,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,tempatnya bagus banget dkt bgt sama tempat tinggal,5,0,1,1,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"tempatnya luas bangett, makanan nya juga enak dan harganya murah enakk buat nongkrong 👍🏻 …",5,0,1,0,1,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"buat makan enakk bangetttt plissss, pelayanan jugaa baguss, baik, sopann, untuk ka gandi jugaaa top👍🏻Susana pass untuk anak muda sekarang …",5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,8 bulan lalu,"makanannya enak, pelayanannya dari mas michael top markotop dan cepat, saran tempat duduknya dikasih seat pad biar lebih nyaman",5,0,-1,0,0,1,1,0
4,Kopi Nako Grogol,3 bulan lalu,"Nyaman, pelayanan ramah, makanan enak, makanan cepat",5,0,1,0,0,1,1,0
4,Kopi Nako Grogol,7 bulan lalu,"so far so good,embience nya,kebersihan nya,staff nya,makanan nya best sih,thank you jg buat rifka J shes so humble,please nako perbanyak karyawan kaya dia",5,1,1,0,0,0,1,0
4,Kopi Nako Grogol,7 bulan lalu,"tmptnya nyaman banget uhuy sukaaa, bakal ksni trs sieeeeeehh
untuk kak lala baik bangettttt, keren mantapp!!!!",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Overall buat makanan sama minuman nya masih sama dengan nako yg lain, tapi Thx bngt buat ka GANDI, Baru kali ini di nako dpt pelayan yg Okee, terimakasih",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Pelayanan okeyy,untuk tempat penuh (mungkin krna masih baru), pas dateng langsung di layanin sama mas gandy, pelayanan y okey bgt langsung dapet ga sampe 5 mnt langsung dapet🙏🏻, untuk makanan okeyy bgt …",5,0,-1,0,0,1,0,0
4,Kopi Nako Grogol,3 bulan lalu,kopi nako enak tempat nya nyaman buaat santai,5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Baru pertama kali ke kopi nako grogol, sukaaa. Luas bangett dan baguss decornya. Selalu suka sih sm es kopi nako dan makanan lainna. Ini mah bakal sering nongkrong dimari.",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,"Tempatnya bagus, menyenangkan. Cocok untuk nyantai",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,Tempatnya Enjoy dan asik buat melepas penat. Staff yg namanya gandhi seru dan ramah bgtt. Semoga naik jd presiden yaa wkwk,5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Pelayanan kary a/n Heni ramah dan murah senyum,harus dikasih apresiasi oleh perusahaan",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,"Nice place
Tmpat parkir luas",5,0,1,1,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"pelayanannya ramah sm kak michael, makanann nya jg komplit, tempatnya enak apalagi bs 24jam mantuls",5,1,1,0,0,1,1,0
4,Kopi Nako Grogol,4 bulan lalu,"untuk makanan dan minumannya oke, suasananya oke, staff ramah ramah",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,sangat cocok untuk tempat nongkrong anak muda dan nyaman,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"jijik banget banyak boti, sangat tidak ramah suasananya menjijikan boti!!",1,0,-1,0,0,0,-1,0
4,Kopi Nako Grogol,4 minggu lalu,tiap hari sabtu sll kesini gk pernah absen☺️☺️☺️,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Makanannya enak semua, tempatnya juga nyaman, suka bgt. Apalagi pelayanannya kak gandi. Pokoknya recommended.",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,tempat nya bagus makanannya okee dan kebersihan nya mantap,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,tempatnya strategis,5,0,0,1,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,Kopinya enak dan murah,5,0,0,0,1,0,1,0
4,Kopi Nako Grogol,sebulan lalu,"pelayanan baik, tempatnya nyaman",5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,2 bulan lalu,Suasana untuk nugas sangat bagus,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"tempatnya enak, makanan sama minumannya selalu enak juga☺️",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,snow icenya enak bangettt!!!!!!,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,"pelayanan ramah, tempat bersih & nyaman",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,Tempat yang bagus dengan suasana yang indah cocok buah nongkrong bersama teman teman,4,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Pelayanan nya bagus bgt, ga dapet tempat tp tbtb pelayannya bantuin nyari tempat❤️ makasih ya ka gandi dan ka michael untuk pelayanannya sangat bagus👍👍 …",5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"Enakkk taichan de best tp cepet abis, STOK YG BANYAK DONG TAICHANNN WOYYY",5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,8 bulan lalu,"keren banget tempatnya, luas dan aesthethic 👍🏻👍🏻👍🏻 …",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempatnya luas, ada indoor dan outdoor juga, parkiran luas, kopinya udah pasti enak! Pelayanannya oke banget!",5,0,1,1,0,1,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempatnya cozy banget, sudah 2x kesini!!",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,7 bulan lalu,"Sumpah bagus banget asli tempat ini apalagi waiters ny ka rifka baik banget bener bener the best sama diaaaaa , harus di apresiasi",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,Tempatnya pw apalgi lagi yang ngelayanin nya si Nabila tambah best dahhh,5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Sangat memuaskan , pelayanan nya juga sangat baik dan ramah. Khususnya staff  yg namanya ka michael sangat helpfull sekali
Semoga kopi nako sukses terus !!!",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempat nya seru, makan nya enak” mungkin request untuk live music nya setiap hari heheh",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,"TEMPAT BERKUMPULNYA KOMUNITAS LGBT DI JAKARTA, SANGAT GAK NYAMAN",1,0,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Bagus dan aesthetic tempat ny❤️

#michel",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,Tempat fav aku bangettt parah brutal mampussss,5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"mas M. Syaifullah service excellent. ^^
& makan & minuman jugaaa good taste.",5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,Super duper ramah pelayanannya and cepat jga penyajian pesanannya,5,1,0,0,0,1,0,0
4,Kopi Nako Grogol,8 bulan lalu,terima kasih pelayanannya mas gandi sangat ramah👍🏻 …,5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"cozy tmptnya , tenang , pelayanan oke , mknan terjangkau. untuk mas gandi super ramah dan membantu thanks",5,1,1,0,1,1,0,0
4,Kopi Nako Grogol,3 bulan lalu,"Tempat parkir luas, makanan banyak variasi",5,0,0,1,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Thank you ka Gandy udah nyari'in kami tempat, pelayanan Oke, tempatnya bagus untuk nyantai"" cantik. Layak untuk dikasih bintang 5",5,0,1,0,0,1,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempat luas, parkiran luas, pelayanan ramah",5,0,1,1,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,enak buat nongkrong dan mengerjakan tugas,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"kurang nyaman,karena yg nongkrong 80% kebanyakan boty semua🙅‍♂️ …",1,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"Tempatnya pw dan bagus, makanannya juga enak worth it",5,0,1,0,1,0,1,0
4,Kopi Nako Grogol,2 bulan lalu,Cafe 24 jam ter pewe di area sini.,5,0,0,0,0,1,0,0
4,Kopi Nako Grogol,2 bulan lalu,recomended tempatnya apa lagi buat nugas,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,Pulang kerja enak banget makan disini,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,7 bulan lalu,Tempat nya cozy tapi rame trs a/n nabila slalu mau di mintaiin tolong cari bangku love nako,5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"proses pelayanan online nya lama bgt, sampe 3 kali balik pesenan blm jadi juga",2,0,0,0,0,-1,0,0
4,Kopi Nako Grogol,3 bulan lalu,susana nya adem kalo pas sore2 sayangnya rame bgt asli,5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"Tempat ny asik, makanan nya enak enak",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,tempat nya enak banget pokonya,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,Makanannya enak tempatnya cozy,5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Rame tapi termasuk gercep.. pelayanannya bagus banget, dibantu oleh mas Ganti cari tempat duduk, the best nako",5,1,0,0,0,1,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempat dan suasana oke, tapi pelayanan kurang baik.",1,0,1,0,0,-1,0,0
4,Kopi Nako Grogol,6 bulan lalu,Tempatnya sejuk  pelayanannya ramah2 apalagi ka @RIFKA ramah bngt pd saat bekerja,5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,"nyaman, kopi enak dan instagramable",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,"Makanan nya enak, pelayanan okee",5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,2 bulan lalu,Pelayanan mas iskandar ruamahhh polll,5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,4 minggu lalu,"Sangat nyaman dan rapih,bersih.",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"enak makanannya, pelayanannya baik",5,0,0,0,0,1,1,0
4,Kopi Nako Grogol,7 bulan lalu,"secara keseluruhan cukup memuaskan, kedepannya bisa di kembangin untuk spacenya, terimakasih untuk pelayanan kak lala",5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,staff nya ramah banget jir,5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"Bagus bgttttt , soalnya deket dri kostan wkwk",5,0,0,1,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Tempat terbaik, makanan enak, service bagus bangett. Thank you especially to kak Michael!",5,1,1,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,"Best coffeeshop, good service from ka rifka & ka saiful.

Lokasi mudah dicari, parkiran luas, dan juga 24 jam.",5,0,0,1,0,1,0,0
4,Kopi Nako Grogol,7 bulan lalu,"Nice service by kak Fiona, tiap malem kesini nyaman banget ditambah asik kak Fiona nya di stand bakso siomay",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"udah oke, cuman kalo weekend rame banget susah parkirnya",5,0,0,-1,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"Service nya bagus kopinya enak, kak Nabila nya ramah 😁 …",5,1,0,0,0,0,1,0
4,Kopi Nako Grogol,5 bulan lalu,"Good tempat nongkrong 24 jam, always happy tiap kesini",5,0,0,1,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,tempatnya comfy tapi rame poll,5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,Nyaman banget buat nongki,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,"the best banget untuk nongkrong, minumannya enak",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,Cocok untuk jadi tempat melepas penat setelah balik gaweee plus tempatnya luas👌 …,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"kata kata hari ini ""siang makan nasi kalo malam minum kopi""",5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Bad management, diberikan tempat duduk namun sejam setelahnya disuruh pindah krena ada reservasi, yang sebelumnya tak ada pemberitahuan apa apa",1,0,0,0,0,-1,0,0
4,Kopi Nako Grogol,8 bulan lalu,"enak krn deket kampus, pelayannya (mas gandi) jg baik krn ditawarin tempat duduk indoor",5,1,1,1,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Rame tempat seru nyaman, makasih Michael",5,1,1,0,0,0,0,0
4,Kopi Nako Grogol,9 bulan lalu,"Tempatnya cozy banget,, pelayanan ramah apalagi kak gandi oke banget(ganteng)
Luas tempat nya❤️❤️❤️",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,Masalah reservasi aja ribetttttt,1,0,0,0,0,-1,0,0
4,Kopi Nako Grogol,3 bulan lalu,harga standar lah untuk tempat seperti cafe,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,kopinya enak banget comfy,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,4 bulan lalu,"Nongkrong enak sampai malam, tapi banyak boti",4,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"tempatnya bagus, makanannya juga enak👍🏻 …",5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,Untuk kopi nako disini suasanya nyaman dan worth it buat nongki,4,0,1,0,1,0,0,0
4,Kopi Nako Grogol,4 bulan lalu,Puas banget tempanya juga enak dan recomend banget🤍 …,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,8 bulan lalu,"Makanan enak,fast service,pelayan nya RAMAH BGT PLSSSS murah senyummm",5,1,0,0,1,1,1,0
4,Kopi Nako Grogol,3 bulan lalu,Keren deh service nya semua smongko gaiss♡,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,Parkirny kondisiin lah. Motor dr 2000 jd 5000,1,0,0,-1,-1,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempatnya nyaman, suasananya juga enak, dan makanan minumannya juga okee",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,6 bulan lalu,"Tempatnya enak dan luas, makanannya juga enakk bgt worth it!!!",5,0,1,0,1,0,1,0
4,Kopi Nako Grogol,2 bulan lalu,bakso dan somainya enak ^^,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,Wuiiih ramenya poooll.  Kalau kesana disrankn dr sore sih..karena semakin mlm smkin rame,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,6 bulan lalu,"Staffnya ramah ramah bgt dan sopan, itu yg penting tolong dipertahankan",5,1,0,0,0,0,0,0
4,Kopi Nako Grogol,sebulan lalu,kopinya enak tempatnya nyaman,5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,Makanannya sangat enak dan murah. Pelayannannya juga sangat ramah . Mas gandi sangat ramah makasih atas pelayanannya,5,1,0,0,1,0,1,0
4,Kopi Nako Grogol,7 bulan lalu,Tempat nongkrongnya kawula muda.,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,"Pelayanan terbaik oleh si kaka cantik
😄 …",5,0,0,0,0,1,0,0
4,Kopi Nako Grogol,4 bulan lalu,Aku suka kopi dan baso acinya best 🤗 …,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,pelayananya sangat okee suananya juga enak dan makananya enak untuk service kak gandi sangat oke dan memuaskan,5,1,1,0,0,0,1,0
4,Kopi Nako Grogol,3 bulan lalu,Tempatnya bagus nyaaman cocok untuk nongkrong,5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,3 bulan lalu,Mantar pokonya suasana enak makanan nya jga enak enak,5,0,1,0,0,0,1,0
4,Kopi Nako Grogol,sebulan lalu,Kopinya enakkk maksih kopi nako,5,0,0,0,0,0,1,0
4,Kopi Nako Grogol,8 bulan lalu,"Pas datang ksna mlm minggu..
Udh jam 10.mlm masih rame banget..
Dan synkk nya gg ke bagian tempat saking rame nya..",5,0,-1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,"nyaman tempat nya dan adem, tersedia wifi juga",5,0,1,0,0,0,0,0
4,Kopi Nako Grogol,5 bulan lalu,Bagus pelayannannya dan worth ith si bagusdeh,5,0,0,0,1,1,0,0
4,Kopi Nako Grogol,8 bulan lalu,Saran aja mungkin untuk menyediakan tempat untuk sepeda ya seperti di nako monas lebih baik dan aman,5,0,0,0,0,0,0,0
4,Kopi Nako Grogol,2 bulan lalu,mantap pelayanan baik,5,0,0,0,0,1,0,0
